ID;Organisation;Sector;Subsector;Service;Province_CODE;Municipality_CODE;Barangay;Status;Beneficiaries;Beneficiary_type
1021;ICRC;Health;Referral;Welfare Referral;1035;103502;West Poblacion;Finished;1;individuals
1022;ICRC;Health;Referral;Welfare Referral;1035;103502;West Poblacion;Finished;1;individuals
1026;ICRC;Health;Referral;Welfare Referral;1035;103502;West Poblacion;Finished;1;individual
1044;ICRC;Health;PSS;Welfare Desk;1035;103502;West Poblacion;Finished;1;station
1083;ICRC;Health;RFL;Tracing;1035;103502;West Poblacion;Finished;1;individual
1106;ICRC;Health;Health;Blood;1043;104305;Nacalaban Street;Finished;1;individuals
1108;ICRC;Health;Health;Blood;1043;104305;Kauswagan;Finished;1;individuals
1122;ICRC;Health;Health;Blood;1043;104305;Capital Road;Finished;1;individuals
1125;ICRC;Health;RFL;Tracing;1043;104305;Consolacion;Finished;1;individual
1136;ICRC;Health;Health;Blood;1035;103504;San Miguel;Finished;1;individuals
1143;ICRC;Health;Transport;Ambulance Transport;1035;103504;San Miguel;Finished;1;individual
1148;ICRC;Health;Health;Blood;1035;103504;Buru-Un;Finished;1;individual
1150;ICRC;Health;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;1;individual
1151;ICRC;Health;RFL;I am Alive Call;1035;103504;Buru-Un;Finished;1;individual
1160;ICRC;Health;Health;First Aid Station;1035;103504;Buru-Un;Finished;1;Station
1165;ICRC;Health;RFL;I am Alive Call;1035;103504;Buru-Un;Finished;1;individual
1204;ICRC;Health;Health;First Aid Station;1035;103504;Maria Cristina;Finished;1;station
1208;ICRC;Health;RFL;I am Alive Call;1035;103504;Maria Cristina;Finished;1;individual
1209;ICRC;Health;Referral;Welfare Referral;1035;103504;Maria Cristina;Finished;1;individual
1217;ICRC;Health;Health;First Aid;1035;103504;Tubod;Finished;1;individual
1244;ICRC;Health;Transport;Ambulance Transport;1035;103504;Tubod;Finished;1;individual
1246;ICRC;Health;RFL;Tracing;1035;103504;Tubod;Finished;1;individual
1247;ICRC;Health;Referral;Welfare Referral;1035;103504;Tubod;Finished;1;individual
1250;ICRC;Health;RFL;Tracing;1035;103504;Tubod;Finished;1;individuals
1252;ICRC;Health;Referral;Welfare Referral;1035;103504;Tubod;Finished;1;individual
1254;ICRC;Health;Referral;Welfare Referral;1035;103504;Tubod;Finished;1;individuals
1255;ICRC;Health;Health;Blood;1035;103504;Pala-o;Finished;1;individuals
1256;ICRC;Health;Health;Blood;1035;103504;Pala-o;Finished;1;individuals
1257;ICRC;Health;Health;Blood;1035;103504;E and R Hospital;Finished;1;individuals
1259;ICRC;Health;Transport;Ambulance Transport;1035;103504;Pala-o;Finished;1;individual
1260;ICRC;Health;Transport;Ambulance Transport;1035;103504;Pala-o;Finished;1;individual
1271;ICRC;Health;Transport;Ambulance Transport;1035;103504;Pala-o;Finished;1;individual
1285;ICRC;Health;Health;First Aid Station;1035;103504;Buru-Un;Finished;1;station
1286;ICRC;Health;Health;First Aid;1035;103504;Buru-Un;Finished;1;individual
1290;ICRC;Health;Health;First Aid;1035;103504;Buru-Un;Finished;1;individual
1295;ICRC;Health;Health;First Aid Station;1035;103504;Buru-Un;Finished;1;station
1298;ICRC;Health;Health;First Aid Station;1035;103504;Buru-Un;Finished;1;station
1301;ICRC;Health;Health;First Aid Station;1035;103504;Buru-Un;Finished;1;station
1304;ICRC;Health;Health;First Aid Station;1035;103504;Buru-Un;Finished;1;station
1310;ICRC;Health;Health;First Aid Station;1035;103504;Buru-Un;Finished;1;station
1314;ICRC;Health;Health;First Aid Station;1035;103504;Buru-Un;Finished;1;station
1320;ICRC;Health;Health;First Aid Station;1035;103504;Buru-Un;Finished;1;station
1323;ICRC;Health;Health;First Aid Station;1035;103504;Buru-Un;Finished;1;station
1326;ICRC;Health;Health;First Aid;1035;103504;Buru-Un;Finished;1;individual
1327;ICRC;Health;Health;First Aid Station;1035;103504;Buru-Un;Finished;1;station
1329;ICRC;Health;Health;First Aid;1035;103504;Buru-Un;Finished;1;individual
1333;ICRC;Health;Health;First Aid Station;1035;103504;Buru-Un;Finished;1;station
1339;ICRC;Health;Health;First Aid Station;1035;103504;Buru-Un;Finished;1;station
1346;ICRC;Health;Health;First Aid Station;1035;103504;Buru-Un;Finished;1;station
1353;ICRC;Health;Health;First Aid Station;1035;103504;Buru-Un;Finished;1;station
1359;ICRC;Health;Health;First Aid Station;1035;103504;Buru-Un;Finished;1;station
1362;ICRC;Health;Health;First Aid Station;1035;103504;Buru-Un;Finished;1;station
1368;ICRC;Health;Health;First Aid Station;1035;103504;Buru-Un;Finished;1;station
1373;ICRC;Health;Health;First Aid Station;1035;103504;Buru-Un;Finished;1;station
1379;ICRC;Health;Health;First Aid Station;1035;103504;Buru-Un;Finished;1;station
1387;ICRC;Health;Health;First Aid Station;1035;103504;Buru-Un;Finished;1;station
1414;ICRC;Health;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;1;individual
1471;ICRC;Health;RFL;I am Alive Call;1035;103504;Buru-Un;Finished;1;individual
1676;ICRC;Health;Health;Blood;1035;103504;Pala-o;Finished;1;individuals
1684;ICRC;Health;Health;First Aid;1035;103504;Maria Cristina;Finished;1;individual
1688;ICRC;Health;Health;First Aid Station;1035;103504;Maria Cristina;Finished;1;station
1689;ICRC;Health;Health;First Aid;1035;103504;Maria Cristina;Finished;1;individual
1692;ICRC;Health;Health;First Aid;1035;103504;Maria Cristina;Finished;1;individual
1693;ICRC;Health;Health;First Aid Station;1035;103504;Maria Cristina;Finished;1;station
1696;ICRC;Health;Health;First Aid Station;1035;103504;Maria Cristina;Finished;1;station
1699;ICRC;Health;Health;First Aid Station;1035;103504;Maria Cristina;Finished;1;station
1701;ICRC;Health;Health;First Aid Station;1035;103504;Maria Cristina;Finished;1;station
1703;ICRC;Health;Health;First Aid Station;1035;103504;Maria Cristina;Finished;1;station
1707;ICRC;Health;Health;First Aid Station;1035;103504;Maria Cristina;Finished;1;station
1709;ICRC;Health;Health;First Aid Station;1035;103504;Maria Cristina;Finished;1;station
1713;ICRC;Health;Health;First Aid Station;1035;103504;Maria Cristina;Finished;1;station
1718;ICRC;Health;Referral;Welfare Referral;1035;103504;Maria Cristina;Finished;1;individual
1719;ICRC;Health;Health;First Aid Station;1035;103504;Maria Cristina;Finished;1;station
1721;ICRC;Health;Health;First Aid Station;1035;103504;Maria Cristina;Finished;1;station
1723;ICRC;Health;Health;First Aid Station;1035;103504;Maria Cristina;Finished;1;station
1725;ICRC;Health;RFL;I am Alive Call;1035;103504;Maria Cristina;Finished;1;individual
1727;ICRC;Health;Health;First Aid Station;1035;103504;Maria Cristina;Finished;1;station
1731;ICRC;Health;Health;First Aid Station;1035;103504;Maria Cristina;Finished;1;station
1735;ICRC;Health;Health;First Aid Station;1035;103504;Maria Cristina;Finished;1;station
1741;ICRC;Health;Health;First Aid Station;1035;103504;Maria Cristina;Finished;1;station
1745;ICRC;Health;Health;First Aid;1035;103504;Maria Cristina;Finished;1;individual
1747;ICRC;Health;Health;First Aid Station;1035;103504;Maria Cristina;Finished;1;station
1750;ICRC;Health;Health;First Aid Station;1035;103504;Maria Cristina;Finished;1;Station
1753;ICRC;Health;Referral;Welfare Referral;1035;103504;Maria Cristina;Finished;1;individual
1757;ICRC;Health;Transport;Ambulance Transport;1035;103504;Maria Cristina;Finished;1;individual
1763;ICRC;Health;Health;First Aid Station;1035;103504;Maria Cristina;Finished;1;station
1764;ICRC;Health;Transport;Ambulance Transport;1035;103504;Maria Cristina;Finished;1;individual
1771;ICRC;Health;Health;First Aid;1035;103504;Maria Cristina;Finished;1;individual
1780;ICRC;Health;RFL;Tracing;1035;103504;Maria Cristina;Finished;1;individual
1794;ICRC;Health;PSS;Welfare Desk;1035;103504;Maria Cristina;Finished;1;station
1802;ICRC;Health;Transport;Ambulance Transport;1035;103504;Kamague;Finished;1;individual
1803;ICRC;Health;Transport;Ambulance Transport;1035;103504;Kamague;Finished;1;individual
1805;ICRC;Health;Transport;Ambulance Transport;1035;103504;Kamague;Finished;1;individual
1807;ICRC;Health;Transport;Ambulance Transport;1035;103504;Kamague;Finished;1;individual
1808;ICRC;Health;Health;Blood;1035;103504;Kamague;Finished;1;individuals
1815;ICRC;Health;Health;First Aid Station;1035;103504;Tibanga (Canaway);Finished;1;station
1829;ICRC;Health;Health;First Aid Station;1035;103504;Santa Elena;Finished;1;station
1833;ICRC;Health;Health;First Aid Station;1035;103504;Santa Elena;Finished;1;station
1837;ICRC;Health;Health;First Aid Station;1035;103504;Santa Elena;Finished;1;station
1842;ICRC;Health;Health;First Aid Station;1035;103504;Santa Elena;Finished;1;station
1845;ICRC;Health;Health;First Aid Station;1035;103504;Santa Elena;Finished;1;station
1848;ICRC;Health;Health;First Aid Station;1035;103504;Santa Elena;Finished;1;station
1852;ICRC;Health;Health;First Aid Station;1035;103504;Santa Elena;Finished;1;station
1857;ICRC;Health;Health;First Aid Station;1035;103504;Santa Elena;Finished;1;station
1862;ICRC;Health;Referral;Welfare Referral;1035;103504;Santa Elena;Finished;1;individual
1863;ICRC;Health;Health;First Aid Station;1035;103504;Santa Elena;Finished;1;station
1868;ICRC;Health;RFL;Tracing;1035;103504;Santa Elena;Finished;1;individual
1869;ICRC;Health;Health;First Aid Station;1035;103504;Santa Elena;Finished;1;station
1872;ICRC;Health;Health;First Aid Station;1035;103504;Santa Elena;Finished;1;station
1877;ICRC;Health;Health;First Aid Station;1035;103504;Santa Elena;Finished;1;station
1882;ICRC;Health;Health;First Aid Station;1035;103504;Santa Elena;Finished;1;station
1885;ICRC;Health;RFL;Tracing;1035;103504;Santa Elena;Finished;1;individual
1888;ICRC;Health;Health;First Aid Station;1035;103504;Santa Elena;Finished;1;station
1896;ICRC;Health;Health;First Aid Station;1035;103504;Santa Elena;Finished;1;station
1908;ICRC;Health;Health;First Aid Station;1035;103504;Santa Elena;Finished;1;station
1909;ICRC;Health;Health;BP Taking;1035;103504;Santa Elena;Finished;1;individual
1913;ICRC;Health;Health;First Aid;1035;103504;Santa Elena;Finished;1;individual
1920;ICRC;Health;Health;First Aid;1035;103504;Santa Elena;Finished;1;individual
1921;ICRC;Health;Referral;Welfare Referral;1035;103504;Santa Elena;Finished;1;individual
1965;ICRC;Health;PSS;Welfare Desk;1035;103504;Santa Elena;Finished;1;station
1990;ICRC;Health;RFL;Tracing;1035;103504;Santa Elena;Finished;1;individuals
2190;ICRC;Health;Referral;Welfare Referral;1035;103504;Tibanga (Canaway);Finished;1;individual
2696;ICRC;Health;Referral;welfare Referral;1536;153617;Bito Buadi Itowa;Finished;1;individuals
3323;ICRC;Health;PSS;Psychosocial Support;1043;104321;Luyung Bonbon;Finished;1;individual
3330;ICRC;Health;RFL;Tracing;1035;103523;Poblacion;Finished;1;individual
3419;ICRC;Health;Referral;welfare Referral;1035;103523;Poblacion;Finished;1;individuals
3437;ICRC;Health;Referral;Welfare Referral;1035;103523;Poblacion;Finished;1;individuals
3518;ICRC;Health;RFL;Tracing;1536;153625;Poblacion;Finished;1;individual
3587;ICRC;Health;Referral;Welfare Referral;1536;153625;Poblacion;Finished;1;individuals
3590;ICRC;Health;Referral;Welfare Referral;1536;153625;Poblacion;Finished;1;individuals
3591;ICRC;Health;Referral;Welfare Referral;1536;153625;Poblacion;Finished;1;individuals
3595;ICRC;Health;Referral;Welfare Referral;1536;153625;Poblacion;Finished;1;individuals
3597;ICRC;Health;Referral;Welfare Referral;1536;153625;Poblacion;Finished;1;individuals
3654;ICRC;Health;Health;First Aid Station;1536;153625;Poblacion;Finished;1;station
3658;ICRC;Health;Health;First Aid;1536;153625;Poblacion;Finished;1;individual
3660;ICRC;Health;RFL;Tracing;1536;153625;Poblacion;Finished;1;individual
3662;ICRC;Health;Health;First Aid Station;1536;153625;Poblacion;Finished;1;station
3664;ICRC;Health;Health;First Aid Station;1536;153625;Poblacion;Finished;1;station
3667;ICRC;Health;Health;First Aid Station;1536;153625;Poblacion;Finished;1;station
3703;ICRC;Health;Transport;Ambulance Transport;1536;153625;Poblacion;Finished;1;individual
3707;ICRC;Health;Transport;Ambulance Transport;1536;153625;Poblacion;Finished;1;individual
3723;ICRC;Health;PSS;Welfare Desk;1536;153625;Poblacion;Finished;1;station
3727;ICRC;Health;Health;First Aid Station;1536;153625;Poblacion;Finished;1;station
3787;ICRC;Health;Referral;Welfare Referral;1536;153625;Poblacion;Finished;1;individual
3825;ICRC;Health;Referral;Welfare Referral;1536;153625;Poblacion;Finished;1;individuals
3826;ICRC;Health;Referral;Welfare Referral;1536;153625;Poblacion;Finished;1;individuals
3904;ICRC;Health;Referral;Welfare Referral;1536;153625;Poblacion;Finished;1;individuals
3933;ICRC;Health;Referral;Welfare Referral;1536;153625;Poblacion;Finished;1;individuals
3963;ICRC;Health;Referral;welfare Referral;1536;153625;Poblacion;Finished;1;individuals
3987;ICRC;Health;RFL;Tracing;1536;153625;Poblacion;Finished;1;individual
3988;ICRC;Health;Referral;Welfare Referral;1536;153625;Poblacion;Finished;1;individual
3994;ICRC;Health;PSS;Welfare Desk;1536;153625;Poblacion;Finished;1;station
4033;ICRC;Health;Referral;Welfare Referral;1536;153625;Poblacion;Finished;1;individuals
4034;ICRC;Health;Referral;Welfare Referral;1536;153625;Poblacion;Finished;1;individuals
4035;ICRC;Health;Referral;Welfare Referral;1536;153625;Poblacion;Finished;1;individuals
4043;ICRC;Health;Referral;Welfare Referral;1536;153625;Poblacion;Finished;1;individuals
;Spanish Red Cross;Health;PSS;Psychosocial Support;1035;103502;East Poblacion;Finished;1;individuals
;Spanish Red Cross;Health;PSS;Psychosocial Support;1035;103502;West Poblacion;Finished;1;individual
90;ICRC;Health;Referral;Health Referral;1035;103502;East Poblacion;Finished;2;individuals
95;ICRC;Health;Referral;Health Referral;1035;103502;East Poblacion;Finished;2;individuals
103;ICRC;Health;RFL;Tracing;1035;103502;East Poblacion;Finished;2;individuals
139;ICRC;Health;Referral;Health Referral;1035;103502;East Poblacion;Finished;2;individuals
154;ICRC;Health;Referral;Health Referral;1035;103502;East Poblacion;Finished;2;individuals
199;ICRC;Health;Referral;Health Referral;1035;103502;East Poblacion;Finished;2;individuals
227;ICRC;Health;Transport;Ambulance Transport;1035;103502;East Poblacion;Finished;2;individuals
230;ICRC;Health;Transport;Ambulance Transport;1035;103502;East Poblacion;Finished;2;individuals
233;ICRC;Health;Transport;Ambulance Transport;1035;103502;East Poblacion;Finished;2;individuals
239;ICRC;Health;Transport;Ambulance Transport;1035;103502;East Poblacion;Finished;2;individuals
252;ICRC;Health;Transport;Ambulance Transport;1035;103502;East Poblacion;Finished;2;individuals
267;ICRC;Health;Transport;Ambulance Transport;1035;103502;East Poblacion;Finished;2;individuals
277;ICRC;Health;Transport;Ambulance Transport;1035;103502;East Poblacion;Finished;2;individuals
294;ICRC;Health;Referral;Health Referral;1035;103502;East Poblacion;Finished;2;individuals
355;ICRC;Health;Health;Health Care (BHCU);1035;103502;East Poblacion;Finished;2;individuals
356;ICRC;Health;Transport;Ambulance Transport;1035;103502;East Poblacion;Finished;2;individuals
357;ICRC;Health;Referral;Health Referral;1035;103502;East Poblacion;Finished;2;individuals
362;ICRC;Health;Transport;Ambulance Transport;1035;103502;East Poblacion;Finished;2;individuals
363;ICRC;Health;Referral;Health Referral;1035;103502;East Poblacion;Finished;2;individuals
398;ICRC;Health;Transport;Ambulance Transport;1035;103502;East Poblacion;Finished;2;individuals
399;ICRC;Health;Referral;Health Referral;1035;103502;East Poblacion;Finished;2;individuals
419;ICRC;Health;Transport;Ambulance Transport;1035;103502;East Poblacion;Finished;2;individuals
420;ICRC;Health;Referral;Health Referral;1035;103502;East Poblacion;Finished;2;individuals
422;ICRC;Health;Transport;Ambulance Transport;1035;103502;East Poblacion;Finished;2;individuals
423;ICRC;Health;Referral;Health Referral;1035;103502;East Poblacion;Finished;2;individuals
435;ICRC;Health;Transport;Ambulance Transport;1035;103502;East Poblacion;Finished;2;individuals
436;ICRC;Health;Referral;Health Referral;1035;103502;East Poblacion;Finished;2;individuals
441;ICRC;Health;Transport;Ambulance Transport;1035;103502;East Poblacion;Finished;2;individuals
442;ICRC;Health;Referral;Health Referral;1035;103502;East Poblacion;Finished;2;individuals
447;ICRC;Health;Transport;Ambulance Transport;1035;103502;East Poblacion;Finished;2;individuals
448;ICRC;Health;Referral;Health Referral;1035;103502;East Poblacion;Finished;2;individuals
451;ICRC;Health;Transport;Ambulance Transport;1035;103502;East Poblacion;Finished;2;individuals
452;ICRC;Health;Referral;Health Referral;1035;103502;East Poblacion;Finished;2;individuals
463;ICRC;Health;Transport;Ambulance Transport;1035;103502;East Poblacion;Finished;2;individuals
464;ICRC;Health;Referral;Health Referral;1035;103502;East Poblacion;Finished;2;individuals
466;ICRC;Health;Referral;Health Referral;1035;103502;East Poblacion;Finished;2;individuals
558;ICRC;Health;Referral;Welfare Referral;1035;103502;West Poblacion;Finished;2;individuals
870;ICRC;Health;Referral;Welfare Referral;1035;103502;Landa Madrasah;Finished;2;individuals
874;ICRC;Health;Referral;Welfare Referral;1035;103502;Landa Madrasah;Finished;2;individuals
878;ICRC;Health;Referral;Welfare Referral;1035;103502;Landa Madrasah;Finished;2;individuals
962;ICRC;Health;RFL;Tracing;1035;103502;West Poblacion;Finished;2;individuals
972;ICRC;Health;Transport;Ambulance Transport;1035;103502;West Poblacion;Finished;2;individuals
978;ICRC;Health;Referral;Welfare Referral;1035;103502;West Poblacion;Finished;2;individuals
1050;ICRC;Health;Transport;Ambulance Transport;1035;103502;West Poblacion;Finished;2;individuals
1105;ICRC;Health;Transport;Ambulance Transport;1035;103503;Upper Sagadan;Finished;2;individuals
1107;ICRC;Health;Health;Blood;1043;104305;Kauswagan;Finished;2;individuals
1109;ICRC;Health;Health;Blood;1043;104305;Kauswagan;Finished;2;individuals
1110;ICRC;Health;Health;Blood;1043;104305;Kauswagan;Finished;2;individuals
1118;ICRC;Health;Health;Blood;1043;104305;Kauswagan;Finished;2;individuals
1121;ICRC;Health;Health;Blood;1043;104305;Camaman-an;Finished;2;individuals
1123;ICRC;Health;Health;Blood;1043;104305;Capital Road;Finished;2;individuals
1141;ICRC;Health;Health;Blood;1035;103504;San Miguel;Finished;2;individuals
1142;ICRC;Health;Health;Blood;1035;103504;San Miguel;Finished;2;individuals
1146;ICRC;Health;Referral;Welfare Referral;1035;103504;Buru-Un;Finished;2;individuals
1198;ICRC;Health;RFL;I am Alive Call;1035;103504;Buru-Un;Finished;2;individuals
1238;ICRC;Health;Referral;Welfare Referral;1035;103504;Tubod;Finished;2;individuals
1249;ICRC;Health;RFL;Tracing;1035;103504;Tubod;Finished;2;individuals
1253;ICRC;Health;RFL;Tracing;1035;103504;Tubod;Finished;2;individuals
1267;ICRC;Health;Transport;Ambulance Transport;1035;103504;Pala-o;Finished;2;individuals
1268;ICRC;Health;Transport;Ambulance Transport;1035;103504;Pala-o;Finished;2;individuals
1270;ICRC;Health;Transport;Ambulance Transport;1035;103504;Pala-o;Finished;2;individuals
1277;ICRC;Health;Health;Blood;1035;103504;Pala-o;Finished;2;individuals
1291;ICRC;Health;Referral;Welfare Referral;1035;103504;Buru-Un;Finished;2;individuals
1337;ICRC;Health;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;2;individuals
1338;ICRC;Health;RFL;I am Alive Call;1035;103504;Buru-Un;Finished;2;individuals
1358;ICRC;Health;Health;BP Taking;1035;103504;Buru-Un;Finished;2;individuals
1411;ICRC;Health;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;2;individuals
1508;ICRC;Health;Referral;Welfare Referral;1035;103504;Buru-Un;Finished;2;individuals
1765;ICRC;Health;Referral;Welfare Referral;1035;103504;Maria Cristina;Finished;2;individuals
1812;ICRC;Health;Health;Blood;1035;103504;Kamague;Finished;2;individuals
1813;ICRC;Health;Health;Blood;1035;103504;Kamague;Finished;2;individuals
1874;ICRC;Health;RFL;Tracing;1035;103504;Santa Elena;Finished;2;individual
1907;ICRC;Health;Transport;Ambulance Transport;1035;103504;Santa Elena;Finished;2;individuals
1926;ICRC;Health;RFL;I am Alive Call;1035;103504;Santa Elena;Finished;2;individuals
3331;ICRC;Health;Referral;Welfare Referral;1035;103523;Poblacion;Finished;2;individuals
3558;ICRC;Health;PSS;Psychosocial Support;1536;153625;Poblacion;Finished;2;individuals
3567;ICRC;Health;Referral;Welfare Referral;1536;153625;Poblacion;Finished;2;individuals
3753;ICRC;Health;RFL;Tracing;1536;153625;Poblacion;Finished;2;individuals
3780;ICRC;Health;PSS;Psychosocial Support;1536;153625;Poblacion;Finished;2;individuals
3783;ICRC;Health;RFL;I am Alive Call;1536;153625;Poblacion;Finished;2;individuals
4029;ICRC;Health;Referral;Welfare Referral;1536;153625;Poblacion;Finished;2;individuals
;Spanish Red Cross;Health;PSS;Psychosocial Support;1035;103502;West Poblacion;Finished;2;individuals
;Spanish Red Cross;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;2;individuals
61;ICRC;Health;Transport;Ambulance Transport;1035;103502;Balut;Finished;3;individuals
91;ICRC;Health;Referral;Health Referral;1035;103502;East Poblacion;Finished;3;individuals
93;ICRC;Health;Referral;Health Referral;1035;103502;East Poblacion;Finished;3;individuals
105;ICRC;Health;Referral;Health Referral;1035;103502;East Poblacion;Finished;3;individuals
115;ICRC;Health;Transport;Ambulance Transport;1035;103502;East Poblacion;Finished;3;individuals
132;ICRC;Health;Transport;Ambulance Transport;1035;103502;East Poblacion;Finished;3;individuals
143;ICRC;Health;Transport;Ambulance Transport;1035;103502;East Poblacion;Finished;3;individuals
144;ICRC;Health;PSS;Psychosocial Support;1035;103502;East Poblacion;Finished;3;individuals
158;ICRC;Health;Transport;Ambulance Transport;1035;103502;East Poblacion;Finished;3;individuals
167;ICRC;Health;Transport;Ambulance Transport;1035;103502;East Poblacion;Finished;3;individuals
168;ICRC;Health;Referral;Health Referral;1035;103502;East Poblacion;Finished;3;individuals
198;ICRC;Health;Transport;Ambulance Transport;1035;103502;East Poblacion;Finished;3;individuals
205;ICRC;Health;Health;First Aid;1035;103502;East Poblacion;Finished;3;individuals
273;ICRC;Health;Transport;Ambulance Transport;1035;103502;East Poblacion;Finished;3;individuals
274;ICRC;Health;Referral;Health Referral;1035;103502;East Poblacion;Finished;3;individuals
279;ICRC;Health;Transport;Ambulance Transport;1035;103502;East Poblacion;Finished;3;individuals
280;ICRC;Health;Referral;Health Referral;1035;103502;East Poblacion;Finished;3;individuals
